summary,category,found_at,confidence,article_sentence,human_approved,planning,amount,amount_normalized,assets,assets_tags,award,contact,division,effective_date,event,financing_type,financing_type_normalized,financing_type_tags,headcount,job_title,job_title_tags,location,location_data,product,product_data,product_tags,recognition,vulnerability,id,company_id,source_id,year_month
"amazon.com, inc. launches hot-off-the-presses “ our positions ” webpage.",launches,20/10/19 18:15,0.8157,"in a massive transparency play in the social impact game, amazon just launched a hot-off-the-presses “ our positions ” webpage to inform the public about its stance on everything from minimum wage to climate change.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],hot-off-the-presses “ our positions ” webpage,"{""full_text"": ""hot-off-the-presses \u201c our positions \u201d webpage"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,587abef4-d2c0-4c30-b8db-d23d748002c3,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,099fae79-54b6-4281-aa87-91691ee9e651,2019-10
"amazon.com, inc. launched 'dialogue boost' feature for prime video that will initially be available on select amazon originals on apr 18th '23.",launches,18/04/23 9:22,0.7763,amazon has announced the launch of a new 'dialogue boost' feature for prime video that will initially be available on select amazon originals.,FALSE,FALSE,none,,none,[],none,none,none,18/04/23 0:00,none,none,none,[],,none,[],none,[],'dialogue boost' feature for prime video that will initially be available on select amazon originals,"{""full_text"": ""'dialogue boost' feature for prime video that will initially be available on select amazon originals"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""feature"", ""release_version"": null}","[""video""]",none,none,587b5a44-b43f-4c01-889b-7ddc366eafbd,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,66407d31-41d6-493c-ae9b-25278ed2c124,2023-04
"amazon.com, inc. acquires sxsw inc.",acquires,04/10/15 20:00,0.5747,"amazon studios has acquired the sxsw indie “creative control,” variety has learned, slating it for a theatrical and streaming release.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,587d60c4-531c-4f1b-859e-d02e74ef964e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,05d48cda-687a-4e79-a63f-765bed8ff791,2015-10
navy federal increased headcount by 100 on jan 1st '17.,increases_headcount_by,26/12/17 9:24,0.4695,"2 of 5 navy federal credit union, which is based in virginia, plans to open eight branches in the houston area this year and next, and employ 100 people.",FALSE,FALSE,none,,none,[],none,none,none,01/01/17 0:00,none,none,none,[],100,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,587f3994-3fe7-42ac-80bd-b3394711e6df,c9ba9bfd-c9eb-5f89-8e45-66d47f8743fb,435dbf39-f133-44b8-89d7-e43c1d2b1e19,2017-12
"amazon.com, inc. sells assets to u.s. food and drug administration.",sells_assets_to,17/12/20 19:33,0.6789,the fda purchased many products from amazon and ebay with names that are identical or like tainted products that were in earlier fda consumer warnings.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58807727-bd1c-441d-b84b-e9109805b808,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,8c790bb2-be82-49dc-8631-70898f656b45,2020-12
"amazon.com, inc. launches e commerce chatbot alexa.",launches,30/06/19 22:00,0.3765,famous e commerce companies like amazon have also launched their e commerce chatbot “alexa” to assist their customers in the best way they can.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],e commerce chatbot alexa,"{""full_text"": ""e commerce chatbot alexa"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""online_technology"", ""future_tech""]",none,none,5881114c-80df-4cfe-b503-c65e38cbbb47,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,86e408ca-dd0f-47b1-a4a8-e51d4d25c511,2019-06
"amazon.com, inc. launched mobile version on jan 10th '21.",launches,09/02/21 22:00,0.7496,amazon prime recently launched its new mobile version.,FALSE,FALSE,none,,none,[],none,none,none,10/01/21 0:00,none,none,none,[],,none,[],none,[],mobile version,"{""full_text"": ""mobile version"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""mobile version"", ""release_version"": null}","[""mobile""]",none,none,5882b58c-0c4d-44ba-92e0-62b74bb00d24,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,b84e1142-a9d3-4f24-b234-2ab6aa8c7dd3,2021-02
"freshplaza partners with amazon.com, inc..",partners_with,21/06/23 8:29,0.7434,“freshplaza has entered into a new and unprecedented collaboration with amazon in order to enable french consumers to save money at a time when they need it.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,588b4894-64c0-4354-9fd0-dec6c7af2292,7afdbc5b-7497-5b87-ac17-bd5ed2d83020,4365cbda-d0bb-47d8-93dc-b3f6eb3e5729,2023-06
"amazon.com, inc. opened new location in sterling heights, michigan, united states on jan 1st '06.",opens_new_location,22/07/20 14:00,0.7813,amazon launched its first virginia fulfillment operations in 2006 in sterling.,FALSE,FALSE,none,,none,[],none,none,none,01/01/06 0:00,none,none,none,[],,none,[],"sterling heights, michigan, united states","[{""city"": ""sterling heights"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""michigan"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,588be816-ce7b-432d-94be-a99e807884b7,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,5830b227-44d1-43fa-b578-3905f689e398,2020-07
"amazon.com, inc. launches cosmetic line find.",launches,15/07/20 19:50,0.8357,"additionally, amazon launched its cosmetic line find in january 2019, as well as its skincare line fast beauty company in march 2019.",FALSE,FALSE,none,,none,"[""production""]",none,none,none,,none,none,none,[],,none,[],none,[],cosmetic line find,"{""full_text"": ""cosmetic line find"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""line"", ""release_version"": null}",[],none,none,588d1462-d096-4277-90db-a822a2867efd,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,ef8871e0-bc09-4d7f-9224-29ae6de8b09e,2020-07
"amazon.com, inc. launches video view metrics.",launches,24/10/21 22:00,0.8494,amazon has introduced video view metrics that make it easy to understand how shoppers engage and interact with your video ads.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],video view metrics,"{""full_text"": ""video view metrics"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""video""]",none,none,5892e1e7-2945-4f62-9fa4-985c78d8e5e0,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,44172ac5-30eb-4d79-b7c0-81eda6b57649,2021-10
"amazon.com, inc. launches key.",launches,23/04/19 23:58,0.8761,"and amazon just announced key, a service for prime members, which enables more secure deliveries by gaining access to customers’ garages.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],key,"{""full_text"": ""key, a service for prime members"", ""fuzzy_match"": true, ""name"": ""key"", ""release_type"": null, ""release_version"": null}",[],none,none,5896875f-f31c-4fd8-b21b-bdf16c66d14e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,eaa7807a-9561-4c15-b670-961600b18d5d,2019-04
"amazon.com, inc. launched migration acceleration program for windows on oct 1st '18.",launches,06/04/20 13:25,0.6445,amazon web services on monday announced the g eneral availability of its migration acceleration program (map) for windows.,FALSE,FALSE,none,,none,[],none,none,none,01/10/18 0:00,none,none,none,[],,none,"[""support""]",none,[],migration acceleration program for windows,"{""full_text"": ""migration acceleration program for windows"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""campaigns""]",none,none,58a1a4c7-3f80-4a63-b3ba-f8aeb9f9eb9a,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9a08da6c-bf2c-4cd1-9e5f-08a09f2631fb,2020-04
"dish network llc. partners with amazon.com, inc..",partners_with,20/05/21 18:40,0.8004,dish partners with amazon in wireless buildout.,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58a60782-466b-4797-9f35-aaf51775ff03,32560e1a-6642-5515-805c-05da5600c893,0a7a5e82-4731-417f-b8d0-8faf106e803f,2021-05
"amazon.com, inc. launches service for hospitals that will embed voice technology deeper into clinical settings at scale.",launches,24/10/21 23:46,0.7335,(amazon) amazon is launching a new service for hospitals that will embed its voice technology deeper into clinical settings at scale.,FALSE,FALSE,none,,none,"[""hospitality"", ""research_and_development""]",none,none,none,,none,none,none,[],,none,"[""hospitality"", ""general_technology"", ""engineering"", ""support""]",none,[],service for hospitals that will embed voice technology deeper into clinical settings at scale,"{""full_text"": ""service for hospitals that will embed voice technology deeper into clinical settings at scale"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""general_technology"", ""medical""]",none,none,58a76c6a-d9aa-437f-8af1-14811fcb524a,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,0a9538ca-29ab-4ec7-9902-241d3b739e77,2021-10
"amazon.com, inc. launched section of prime on dec 12th '19.",launches,12/12/19 16:16,0.3925,"as demand skyrockets for personal protective equipment (ppe) to fight the coronavirus pandemic, amazon has launched a new section of prime dedicated to stocking and supplying gear like face masks, thermometers and protective gloves.",FALSE,FALSE,none,,none,[],none,none,none,12/12/19 0:00,none,none,none,[],,none,[],none,[],section of prime,"{""full_text"": ""section of prime"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""section"", ""release_version"": null}",[],none,none,58a7bdfd-cb67-4147-b01c-28400b25767d,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,228de945-194b-4ce5-b7fc-fd6896daddba,2019-12
"matthew furlong left amazon.com, inc. as executive on jun 6th '23.",leaves,27/09/23 16:00,0.6106,"shares of gamestop fell sharply thursday after the company fired ceo matthew furlong, the former amazon executive who was brought in two years ago to turn the struggling video game retailer around.",FALSE,FALSE,none,,none,[],none,matthew furlong,none,06/06/23 0:00,none,none,none,[],,executive,"[""directors""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58a87682-3b21-457f-a2c1-5dbc74c1285b,none,e721e27d-e293-4865-b2c6-4ae69ef039e7,2023-09
"amazon.com, inc. is developing project nile.",is_developing,08/11/23 15:44,0.5378,"to stay competitive, amazon is diligently working on the development of a ""conversational shopping agent"" known as ""project nile"" for its online store.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],project nile,"{""full_text"": ""project nile"", ""fuzzy_match"": false, ""name"": ""project nile"", ""release_type"": null, ""release_version"": null}",[],none,none,58ab569b-9977-4c5a-a982-faddc186317b,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,9f10d1e9-5749-4d5a-a7c2-0dae6337f09c,2023-11
navy federal hired dietrich kuhlmann as president and ceo on mar 1st '24.,hires,20/02/24 23:00,0.1778,vienna-based navy federal credit union has announced president and ceo mary mcduffie will retire and be replaced by chief operating officer dietrich kuhlmann.,FALSE,FALSE,none,,none,[],none,dietrich kuhlmann,none,01/03/24 0:00,none,none,none,[],,president and ceo,"[""directors""]",none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58abcd73-19bd-4cb3-bae0-9f3a019a1848,c9ba9bfd-c9eb-5f89-8e45-66d47f8743fb,76e7959e-7e49-4463-868e-deee376c8f21,2024-02
"amazon.com, inc. launched fire tv edition expansion that will open streaming device and smart tv platform on mar 2nd '20.",launches,01/03/20 23:00,0.6915,amazon today announced a new fire tv edition expansion that will open its streaming device and smart tv platform to more verticals including automobiles.,FALSE,FALSE,none,,none,[],none,none,none,02/03/20 0:00,none,none,none,[],,none,"[""general_technology""]",none,[],fire tv edition expansion that will open streaming device and smart tv platform,"{""full_text"": ""fire tv edition expansion that will open streaming device and smart tv platform"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""online_technology"", ""general_technology""]",none,none,58ac2209-1f0b-40fc-b8a8-f849568b5524,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,616915bd-8557-4013-9636-875766331f15,2020-03
"amazon.com, inc. launched prime membership program in japan, germany, and the united kingdom on jan 1st '05.",launches,08/10/18 3:51,1,"2007 – amazon launched prime membership program in japan, germany, and the united kingdom.",FALSE,FALSE,none,,none,[],none,none,none,01/01/05 0:00,none,none,none,[],,none,[],none,[],"prime membership program in japan, germany, and the united kingdom","{""full_text"": ""prime membership program in japan, germany, and the united kingdom"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""campaigns""]",none,none,58b3db0a-1a3b-4272-9337-5e08f7457c79,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,e53951d3-d583-4f18-8063-270a1fd5d09a,2018-10
"alliancebernstein invests into amazon.com, inc..",invests_into,13/02/19 10:10,0.6441,"the new york-based alliancebernstein lp has invested 1.19% in amazon.com, inc. (nasdaq:amzn).",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58b46b9e-c72a-4200-9ead-8b56556b6f2f,6c439d8f-aa2c-5085-ad22-8600fe06eb79,4464a331-3365-4a3a-9b76-b94dbbcc7cb9,2019-02
"amazon.com, inc. launched quibi app on fire tv platform on jan 1st '14.",launches,07/10/19 5:00,0.3942,"variety reports that the ott, which launched last month for mobile, has stepped up negotiations with amazon to launch a quibi app on its fire tv platform.",FALSE,FALSE,none,,none,[],none,none,none,01/01/14 0:00,none,none,none,[],,none,"[""general_technology""]",none,[],quibi app on fire tv platform,"{""full_text"": ""quibi app on fire tv platform"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}","[""mobile"", ""online_technology"", ""general_technology""]",none,none,58bc18a7-ba1c-408c-96db-a3152a10e298,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,51573d65-7513-44c2-9064-354a77b08e8e,2019-10
"amazon.com, inc. acquired tapzo for $40m on jan 1st '18.",acquires,30/08/18 13:18,0.4732,"bengaluru: amazon india's payments unit, amazon pay has acquired all-in-one services platform, tapzo in a deal valuing the startup at about $40 million, people aware of the development said.",FALSE,FALSE,$40 million,40000000,none,[],none,none,none,01/01/18 0:00,none,none,none,[],,none,[],"bengaluru, india","[{""city"": ""bengaluru"", ""continent"": null, ""country"": ""india"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,58bdab6c-3f77-49d6-a79b-f2af194ca829,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,dd42be2a-9e6c-40a1-8829-0f32b6bbc3f3,2018-08
"amazon.com, inc. recognized as apn technology partner.",recognized_as,12/02/19 23:00,0.9281,"aws is known for its secure, flexible, and scalable cloud computing services and being recognized as an apn technology partner demonstrates our commitment to meeting our customers ever-changing cybersecurity needs.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],apn technology partner,none,58c4622f-db70-4bff-a299-2701746d4230,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,dbdad106-9ab4-4f9a-a56c-9d12d120718e,2019-02
